time,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7
5.300000000000001,-3.0368958389811023,-0.0275109728405456,1.6771424482267134,-0.4906303147750511,0.33006032044376715,-0.26991605749963454,-0.9216899391375253,1.4647418573186837,-0.5271559395096179,-3.4243563492918434,-0.3496930194202099,-2.3002781036949393,0.6362523968695094,-0.028561596799833458,8.887874415950328,-5.089594657583651,-3.108403117495315,1.978744890221838,-2.079762163294839,2.1317478863771653,-0.3172035537590405
5.4,-2.847922829985556,-0.10551174000944874,1.3218889626087378,-0.515983097684906,0.09029792880598249,-0.19654513324978928,-0.9260224633843637,2.2936982687889405,-1.02916619854802,-3.6531886765648354,-0.1606266488448697,-2.487425128965708,0.821400227120703,-0.056839665430711804,7.6284285090332595,-4.86792240011172,-1.4586508582077014,1.7832658928423615,-1.6273614692222167,1.5465962250367558,-0.2424166504570746
5.5,-2.5829337133904406,-0.23178169938192406,0.9520532769712992,-0.523589969480419,-0.165567968915903,-0.10781007977604994,-0.9327535877183646,2.9797090230274543,-1.484366299213923,-3.715915066159802,0.0034938992680954295,-2.618956205607566,0.9415037718885784,-0.07602201005685648,6.047940053451822,-4.156653725505936,0.19619191016401666,1.4840181039402907,-0.9717435053229688,0.8397352070463551,-0.13692675212231897
5.6000000000000005,-2.2576331470025455,-0.3992446909394909,0.5840964331971665,-0.5164199640874819,-0.43101001315156023,-0.010731577345508721,-0.9408363161306363,3.496571338246187,-1.8455826266268864,-3.617269783898466,0.13364721895607581,-2.6761307980553926,0.9871939131869274,-0.0835178027297668,4.266188723584543,-2.9995068092576105,1.7516658635654423,1.1090217042146837,-0.14734462372632134,0.06843952497099154,-0.01018007521629638
5.7,-1.8897337752346044,-0.5964042828532,0.2334911608377963,-0.4981960142758532,-0.6978257089569367,0.08702947449442824,-0.9490100953355418,3.8304211834699133,-2.0723509654889094,-3.3721774948840046,0.22384836688956455,-2.644439467735528,0.955117713714053,-0.0776271291862774,2.408531632918926,-1.4861781926157382,3.1097446076458293,0.6905910007196331,0.796257057127428,-0.7050828037730493,0.12954718945958027
5.800000000000001,-1.4977107025564167,-0.8082349649320535,-0.0862520010781711,-0.47307385002058183,-0.9566296575211944,0.1777897190773207,-0.9558832438320843,3.9798058518726735,-2.135206424963063,-3.0047226833896405,0.27145724434484736,-2.5149155499872915,0.8481751854535257,-0.057401088644756404,0.5962890180734095,0.2545570980161065,4.186464334757648,0.2628939823740068,1.798580194336436,-1.4188498377140197,0.27554803340855605
5.9,-1.0995955751833106,-1.0174606882448607,-0.3644188064768582,-0.4453023825172163,-1.1974540625166583,0.2544588886773364,-0.9599999800290415,3.954834368206343,-2.0190719006372957,-2.546401675768347,0.2772400479828883,-2.284973868766584,0.6752390880499647,-0.022479467336066927,-1.0619632948163131,2.065850538503763,4.918537323852287,-0.1405155159781659,2.793383795296873,-2.0162118956521353,0.42273703240161775
6.0,-0.7118967940167974,-1.2061114923728293,-0.5937199785121983,-0.41889010549862565,-1.410406487835677,0.31110243433608065,-0.9598914916929312,3.77553061905563,-1.7253786092140397,-2.033788714416051,0.24518994602334965,-1.9587101626147374,0.4503849079583276,0.02706098687797584,-2.477534482772035,3.776944737230381,5.268370455338045,-0.4890176232729935,3.714223562927268,-2.4504723648739186,0.5673960936349967
6.1000000000000005,-0.34871685275348663,-1.3572176493474402,-0.7706646487845268,-0.39730058276069136,-1.5863297381476256,0.3434053555500807,-0.9541135233913407,3.4695721025793738,-1.2726645728204362,-1.5057992243663103,0.18212972902695354,-1.5466458971606847,0.19169944349265478,0.0908206681928315,-3.5866997262260982,5.2192132052552305,5.22704174753094,-0.7569436959826206,4.499901718622834,-2.6886358051828463,0.7066919954746115
6.2,-0.021117368666934505,-1.456482187859994,-0.8956490231211446,-0.38319709129466445,-1.7174097790072573,0.34900000755362093,-0.9412752181187143,3.0696365500759413,-0.6955375714187106,-1.000769724434231,0.09713315904346201,-1.0649542982730307,-0.08022850053918587,0.16813587476402334,-4.353431388920563,6.242568894211999,4.814961465549,-0.9251674959400547,5.099314747167565,-2.71397414154381,0.8380710948132334
6.300000000000001,0.26324094233645423,-1.4937690408561035,-0.9727537245637853,-0.3782522602907399,-1.79768357443595,0.32763239573856745,-0.9200651670116861,2.610596850477667,-0.04204497312310185,-0.5535913367535008,0.0008122434719261551,-0.5342498082762892,-0.34400591702421246,0.25807580593248064,-4.769707886806383,6.73065505464252,4.08014413856625,-0.9821846372663405,5.475274608966057,-2.5272060319706107,0.9586492422866805
6.4,0.5001801397374522,-1.4642561754849412,-1.0092669809898913,-0.3830334635533093,-1.8234088926973997,0.2811552336414398,-0.8892806713177935,2.1268011931683035,0.6303508670708255,-0.1931308044494271,-0.09547582797763549,0.02193962507907532,-0.5791779744882641,0.3593831661619723,-4.853540587992283,6.6133049177308365,3.09422582642157,-0.9246359837443762,5.6069894001194625,-2.14620558248541,1.0647121736350043
6.5,0.6888282363804459,-1.3691301899971158,-1.0149732071055584,-0.3969691969092308,-1.7932714209201135,0.2133506410784825,-0.8478651307928429,1.6496515901212474,1.2598515307771914,0.05985053985458,-0.18044599138151327,0.5788733417276499,-0.767869012121069,0.4703745099003817,-4.645048070253627,5.874979153363232,1.9465582997630784,-0.7572719620858852,5.491027425462464,-1.604283668249365,1.1514240338368178
6.6000000000000005,0.8312225369085152,-1.2157387883250916,-1.0012656202438066,-0.4183961131930102,-1.708419568415856,0.12959953094098783,-0.794956416671293,1.20565315925994,1.7860032727648705,0.1941113181613584,-0.24367240906602677,1.1123176705398257,-0.8961867040820313,0.58882480992113,-4.201056239899008,4.558243784897458,0.7368804188011457,-0.4923928379186354,5.140739880799188,-0.947206990205397,1.2128115220888915
6.7,0.9317466528058946,-1.017166758761743,-0.9801556532113525,-0.4446811739987671,-1.5723326275515,0.036427267080150025,-0.7299463638648723,0.8150533488118435,2.155455337612709,0.20856630185805647,-0.27629608578583303,1.6001354221267385,-0.9552759319796004,0.7118655846362307,-3.58880058504025,2.7618048286907078,-0.43280853727292035,-0.14883228237757867,4.584266468993053,-0.22922600921596403,1.2420521208444004
6.800000000000001,0.9964636554633058,-0.7912550874912232,-0.9632598502518592,-0.4724088308567918,-1.3905420209951516,-0.059034980883300114,-0.6525485124070407,0.491130160790917,2.327248543752478,0.11209881241927253,-0.2716117572960122,2.023615297253979,-0.9419403110790093,0.8359266204981602,-2.8793468711849384,0.6331275796967097,-1.4664799562325612,0.2494238198295315,3.861380462392742,0.49153606054435967,1.2320516908409016
6.9,1.0324106597674316,-0.5591365546266394,-0.9608459705172344,-0.49761951419731076,-1.1702368839511519,-0.14962741180926736,-0.5628683698511833,0.24012724464031798,2.2771158141439023,-0.07742587748709973,-0.22550287443568162,2.368442400400014,-0.8587872834447825,0.9567477154270874,-2.141328221905079,-1.6438101095928483,-2.2817107963003,0.6748754309552263,3.019532130826362,1.1579317406040792,1.176254551183801
